Label,CPI Inflation,Core CPI Inflation,PCE Inflation,Core PCE Inflation,is_last_day,day,month,year,date,year-month
02/15,2.66042370882433,2.20131924483153,2.01412740811939,1.58473093567963,0,15,2,2017,2017-02-15,2017-2
02/16,2.66042370882433,2.20131924483153,2.01412740811939,1.58473093567963,0,16,2,2017,2017-02-16,2017-2
02/17,2.66042370882433,2.20131924483153,2.01412740811939,1.58473093567963,0,17,2,2017,2017-02-17,2017-2
02/21,2.66042370882433,2.20131924483153,2.01412740811939,1.58473093567963,0,21,2,2017,2017-02-21,2017-2
02/22,2.66158042360107,2.20131924483153,2.01488997719657,1.58473093567963,0,22,2,2017,2017-02-22,2017-2
02/23,2.66158042360107,2.20131924483153,2.01488997719657,1.58473093567963,0,23,2,2017,2017-02-23,2017-2
02/24,2.66158042360107,2.20131924483153,2.01488997719657,1.58473093567963,0,24,2,2017,2017-02-24,2017-2
02/27,2.66158042360107,2.20131924483153,2.01488997719657,1.58473093567963,0,27,2,2017,2017-02-27,2017-2
02/28,2.66666996861862,2.20131924483153,2.01824528113614,1.58473093567963,1,28,2,2017,2017-02-28,2017-2
03/01,2.56974697351873,2.29270592179431,1.92798330451789,1.76671953088978,0,1,3,2017,2017-03-01,2017-3
03/02,2.55444236691289,2.29270592179431,1.91826430535837,1.76671953088978,0,2,3,2017,2017-03-02,2017-3
03/03,2.53545876833448,2.29270592179431,1.90620900832401,1.76671953088978,0,3,3,2017,2017-03-03,2017-3
03/06,2.53639077963419,2.29270592179431,1.90680087045232,1.76671953088978,0,6,3,2017,2017-03-06,2017-3
03/07,2.548896121421,2.29270592179431,1.91474223147161,1.76671953088978,0,7,3,2017,2017-03-07,2017-3
03/08,2.548896121421,2.29270592179431,1.91474223147161,1.76671953088978,0,8,3,2017,2017-03-08,2017-3
03/09,2.548896121421,2.29270592179431,1.91474223147161,1.76671953088978,0,9,3,2017,2017-03-09,2017-3
03/10,2.548896121421,2.29270592179431,1.91474223147161,1.76671953088978,0,10,3,2017,2017-03-10,2017-3
03/13,2.548896121421,2.29270592179431,1.91474223147161,1.76671953088978,0,13,3,2017,2017-03-13,2017-3
03/14,2.5362078534811,2.29270592179431,1.90668470548487,1.76671953088978,0,14,3,2017,2017-03-14,2017-3
03/15,2.61307395753225,2.3166478574435,1.96335921940218,1.77934999576477,0,15,3,2017,2017-03-15,2017-3
03/16,2.61307395753225,2.3166478574435,1.96335921940218,1.77934999576477,0,16,3,2017,2017-03-16,2017-3
03/17,2.61307395753225,2.3166478574435,1.96335921940218,1.77934999576477,0,17,3,2017,2017-03-17,2017-3
03/20,2.61307395753225,2.3166478574435,1.96335921940218,1.77934999576477,0,20,3,2017,2017-03-20,2017-3
03/21,2.60841407694883,2.3166478574435,1.96037500054991,1.77934999576477,0,21,3,2017,2017-03-21,2017-3
03/22,2.60841407694883,2.3166478574435,1.96037500054991,1.77934999576477,0,22,3,2017,2017-03-22,2017-3
03/23,2.60841407694883,2.3166478574435,1.96037500054991,1.77934999576477,0,23,3,2017,2017-03-23,2017-3
03/24,2.60841407694883,2.3166478574435,1.96037500054991,1.77934999576477,0,24,3,2017,2017-03-24,2017-3
03/27,2.60841407694883,2.3166478574435,1.96037500054991,1.77934999576477,0,27,3,2017,2017-03-27,2017-3
03/28,2.60433668143831,2.3166478574435,1.95776380905417,1.77934999576477,0,28,3,2017,2017-03-28,2017-3
03/29,2.60433668143831,2.3166478574435,1.95776380905417,1.77934999576477,0,29,3,2017,2017-03-29,2017-3
03/30,2.60433668143831,2.3166478574435,1.95776380905417,1.77934999576477,0,30,3,2017,2017-03-30,2017-3
03/31,2.60433668143831,2.3166478574435,2.01344129862109,1.83279871817992,1,31,3,2017,2017-03-31,2017-3
04/03,2.36754855631938,2.31661380541828,1.79273690153337,1.78583109558708,0,3,4,2017,2017-04-03,2017-4
04/04,2.37869540730455,2.31661380541828,1.79986911512675,1.78583109558708,0,4,4,2017,2017-04-04,2017-4
04/05,2.37869540730455,2.31661380541828,1.79986911512675,1.78583109558708,0,5,4,2017,2017-04-05,2017-4
04/06,2.37869540730455,2.31661380541828,1.79986911512675,1.78583109558708,0,6,4,2017,2017-04-06,2017-4
04/07,2.37869540730455,2.31661380541828,1.79986911512675,1.78583109558708,0,7,4,2017,2017-04-07,2017-4
04/10,2.37869540730455,2.31661380541828,1.79986911512675,1.78583109558708,0,10,4,2017,2017-04-10,2017-4
04/11,2.42228062718048,2.31661380541828,1.8277567309281,1.78583109558708,0,11,4,2017,2017-04-11,2017-4
04/12,2.42228062718048,2.31661380541828,1.8277567309281,1.78583109558708,0,12,4,2017,2017-04-12,2017-4
04/13,2.42228062718048,2.31661380541828,1.8277567309281,1.78583109558708,0,13,4,2017,2017-04-13,2017-4
04/14,2.18337060199185,1.97608832667493,1.66771832370229,1.50684283960825,0,14,4,2017,2017-04-14,2017-4
04/17,2.18337060199185,1.97608832667493,1.66771832370229,1.50684283960825,0,17,4,2017,2017-04-17,2017-4
04/18,2.20317502415972,1.97608832667493,1.68041516377313,1.50684283960825,0,18,4,2017,2017-04-18,2017-4
04/19,2.20317502415972,1.97608832667493,1.68041516377313,1.50684283960825,0,19,4,2017,2017-04-19,2017-4
04/20,2.20317502415972,1.97608832667493,1.68041516377313,1.50684283960825,0,20,4,2017,2017-04-20,2017-4
04/21,2.20317502415972,1.97608832667493,1.68041516377313,1.50684283960825,0,21,4,2017,2017-04-21,2017-4
04/24,2.20317502415972,1.97608832667493,1.68041516377313,1.50684283960825,0,24,4,2017,2017-04-24,2017-4
04/25,2.21751615745371,1.97608832667493,1.6896094272727,1.50684283960825,0,25,4,2017,2017-04-25,2017-4
04/26,2.21751615745371,1.97608832667493,1.6896094272727,1.50684283960825,0,26,4,2017,2017-04-26,2017-4
04/27,2.21751615745371,1.97608832667493,1.6896094272727,1.50684283960825,0,27,4,2017,2017-04-27,2017-4
04/28,2.21751615745371,1.97608832667493,1.6896094272727,1.50684283960825,1,28,4,2017,2017-04-28,2017-4
05/01,1.93262553646811,1.92641515214387,1.44375989182968,1.44791693422646,0,1,5,2017,2017-05-01,2017-5
05/02,2.00091789583643,1.92641515214387,1.48758378389675,1.44791693422646,0,2,5,2017,2017-05-02,2017-5
05/03,2.00091789583643,1.92641515214387,1.48758378389675,1.44791693422646,0,3,5,2017,2017-05-03,2017-5
05/04,2.00091789583643,1.92641515214387,1.48758378389675,1.44791693422646,0,4,5,2017,2017-05-04,2017-5
05/05,2.00091789583643,1.92641515214387,1.48758378389675,1.44791693422646,0,5,5,2017,2017-05-05,2017-5
05/08,2.00091789583643,1.92641515214387,1.48758378389675,1.44791693422646,0,8,5,2017,2017-05-08,2017-5
05/09,1.97592159059907,1.92641515214387,1.47154340408078,1.44791693422646,0,9,5,2017,2017-05-09,2017-5
05/10,1.97592159059907,1.92641515214387,1.47154340408078,1.44791693422646,0,10,5,2017,2017-05-10,2017-5
05/11,1.97592159059907,1.92641515214387,1.47154340408078,1.44791693422646,0,11,5,2017,2017-05-11,2017-5
05/12,1.95720425136556,1.82504299221509,1.44641545709179,1.34845700527373,0,12,5,2017,2017-05-12,2017-5
05/15,1.95720425136556,1.82504299221509,1.44641545709179,1.34845700527373,0,15,5,2017,2017-05-15,2017-5
05/16,1.94756448437525,1.82504299221509,1.44015147426213,1.34845700527373,0,16,5,2017,2017-05-16,2017-5
05/17,1.94756448437525,1.82504299221509,1.44015147426213,1.34845700527373,0,17,5,2017,2017-05-17,2017-5
05/18,1.94756448437525,1.82504299221509,1.44015147426213,1.34845700527373,0,18,5,2017,2017-05-18,2017-5
05/19,1.94756448437525,1.82504299221509,1.44015147426213,1.34845700527373,0,19,5,2017,2017-05-19,2017-5
05/22,1.94756448437525,1.82504299221509,1.44015147426213,1.34845700527373,0,22,5,2017,2017-05-22,2017-5
05/23,1.95227482506373,1.82504299221509,1.44321228405389,1.34845700527373,0,23,5,2017,2017-05-23,2017-5
05/24,1.95227482506373,1.82504299221509,1.44321228405389,1.34845700527373,0,24,5,2017,2017-05-24,2017-5
05/25,1.95227482506373,1.82504299221509,1.44321228405389,1.34845700527373,0,25,5,2017,2017-05-25,2017-5
05/26,1.95227482506373,1.82504299221509,1.44321228405389,1.34845700527373,0,26,5,2017,2017-05-26,2017-5
05/30,1.95227482506373,1.82504299221509,1.53489690228896,1.49618514350591,0,30,5,2017,2017-05-30,2017-5
05/31,1.9566784458934,1.82504299221509,1.53771019137716,1.49618514350591,1,31,5,2017,2017-05-31,2017-5
06/01,1.78408322144772,1.8257343197851,1.47584505890268,1.53881829910625,0,1,6,2017,2017-06-01,2017-6
06/02,1.78518178725202,1.8257343197851,1.47654722419726,1.53881829910625,0,2,6,2017,2017-06-02,2017-6
06/05,1.77680522299424,1.8257343197851,1.47119321382609,1.53881829910625,0,5,6,2017,2017-06-05,2017-6
06/06,1.86823352345955,1.8257343197851,1.5296310236302,1.53881829910625,0,6,6,2017,2017-06-06,2017-6
06/07,1.86823352345955,1.8257343197851,1.5296310236302,1.53881829910625,0,7,6,2017,2017-06-07,2017-6
06/08,1.86823352345955,1.8257343197851,1.5296310236302,1.53881829910625,0,8,6,2017,2017-06-08,2017-6
06/09,1.86823352345955,1.8257343197851,1.5296310236302,1.53881829910625,0,9,6,2017,2017-06-09,2017-6
06/12,1.86823352345955,1.8257343197851,1.5296310236302,1.53881829910625,0,12,6,2017,2017-06-12,2017-6
06/13,1.83774837979684,1.8257343197851,1.510145973398,1.53881829910625,0,13,6,2017,2017-06-13,2017-6
06/14,1.7518120848748,1.72619604159883,1.42232609858328,1.44615302605082,0,14,6,2017,2017-06-14,2017-6
06/15,1.7518120848748,1.72619604159883,1.42232609858328,1.44615302605082,0,15,6,2017,2017-06-15,2017-6
06/16,1.7518120848748,1.72619604159883,1.42232609858328,1.44615302605082,0,16,6,2017,2017-06-16,2017-6
06/19,1.7518120848748,1.72619604159883,1.42232609858328,1.44615302605082,0,19,6,2017,2017-06-19,2017-6
06/20,1.72012262208179,1.72619604159883,1.40187344048577,1.44615302605082,0,20,6,2017,2017-06-20,2017-6
06/21,1.72012262208179,1.72619604159883,1.40187344048577,1.44615302605082,0,21,6,2017,2017-06-21,2017-6
06/22,1.72012262208179,1.72619604159883,1.40187344048577,1.44615302605082,0,22,6,2017,2017-06-22,2017-6
06/23,1.72012262208179,1.72619604159883,1.40187344048577,1.44615302605082,0,23,6,2017,2017-06-23,2017-6
06/26,1.72012262208179,1.72619604159883,1.40187344048577,1.44615302605082,0,26,6,2017,2017-06-26,2017-6
06/27,1.69428882089182,1.72619604159883,1.38520007790628,1.44615302605082,0,27,6,2017,2017-06-27,2017-6
06/28,1.69428882089182,1.72619604159883,1.38520007790628,1.44615302605082,0,28,6,2017,2017-06-28,2017-6
06/29,1.69428882089182,1.72619604159883,1.38520007790628,1.44615302605082,0,29,6,2017,2017-06-29,2017-6
06/30,1.69428882089182,1.72619604159883,1.36463496238324,1.42721836327127,1,30,6,2017,2017-06-30,2017-6
07/03,1.84496615244589,1.73615838984478,1.4545582215955,1.39403324541107,0,3,7,2017,2017-07-03,2017-7
07/05,1.73537560656867,1.73615838984478,1.38408978684139,1.39403324541107,0,5,7,2017,2017-07-05,2017-7
07/06,1.73537560656867,1.73615838984478,1.38408978684139,1.39403324541107,0,6,7,2017,2017-07-06,2017-7
07/07,1.73537560656867,1.73615838984478,1.38408978684139,1.39403324541107,0,7,7,2017,2017-07-07,2017-7
07/10,1.73537560656867,1.73615838984478,1.38408978684139,1.39403324541107,0,10,7,2017,2017-07-10,2017-7
07/11,1.75997894916908,1.73615838984478,1.39991012087561,1.39403324541107,0,11,7,2017,2017-07-11,2017-7
07/12,1.75997894916908,1.73615838984478,1.39991012087561,1.39403324541107,0,12,7,2017,2017-07-12,2017-7
07/13,1.75997894916908,1.73615838984478,1.39991012087561,1.39403324541107,0,13,7,2017,2017-07-13,2017-7
07/14,1.69855422682623,1.71082592589322,1.35075343624642,1.36464761927129,0,14,7,2017,2017-07-14,2017-7
07/17,1.69855422682623,1.71082592589322,1.35075343624642,1.36464761927129,0,17,7,2017,2017-07-17,2017-7
07/18,1.69782435608177,1.71082592589322,1.35028363425687,1.36464761927129,0,18,7,2017,2017-07-18,2017-7
07/19,1.69782435608177,1.71082592589322,1.35028363425687,1.36464761927129,0,19,7,2017,2017-07-19,2017-7
07/20,1.69782435608177,1.71082592589322,1.35028363425687,1.36464761927129,0,20,7,2017,2017-07-20,2017-7
07/21,1.69782435608177,1.71082592589322,1.35028363425687,1.36464761927129,0,21,7,2017,2017-07-21,2017-7
07/24,1.69782435608177,1.71082592589322,1.35028363425687,1.36464761927129,0,24,7,2017,2017-07-24,2017-7
07/25,1.70986722336537,1.71082592589322,1.35803536708441,1.36464761927129,0,25,7,2017,2017-07-25,2017-7
07/26,1.70986722336537,1.71082592589322,1.35803536708441,1.36464761927129,0,26,7,2017,2017-07-26,2017-7
07/27,1.70986722336537,1.71082592589322,1.35803536708441,1.36464761927129,0,27,7,2017,2017-07-27,2017-7
07/28,1.70986722336537,1.71082592589322,1.35803536708441,1.36464761927129,0,28,7,2017,2017-07-28,2017-7
07/31,1.70986722336537,1.71082592589322,1.35803536708441,1.36464761927129,1,31,7,2017,2017-07-31,2017-7
08/01,1.79839848809364,1.60998667007579,1.43179562524811,1.33754442855198,0,1,8,2017,2017-08-01,2017-8
08/02,1.77337034507075,1.60998667007579,1.41678040702842,1.33754442855198,0,2,8,2017,2017-08-02,2017-8
08/03,1.78176392962111,1.60998667007579,1.42181599850453,1.33754442855198,0,3,8,2017,2017-08-03,2017-8
08/04,1.78069565522379,1.60998667007579,1.42117510504391,1.33754442855198,0,4,8,2017,2017-08-04,2017-8
08/07,1.78275589870434,1.60998667007579,1.42241111386079,1.33754442855198,0,7,8,2017,2017-08-07,2017-8
08/08,1.82069747321536,1.60998667007579,1.44517353056757,1.33754442855198,0,8,8,2017,2017-08-08,2017-8
08/09,1.82069747321536,1.60998667007579,1.44517353056757,1.33754442855198,0,9,8,2017,2017-08-09,2017-8
08/10,1.82069747321536,1.60998667007579,1.44517353056757,1.33754442855198,0,10,8,2017,2017-08-10,2017-8
08/11,1.82050142583816,1.58891066019216,1.43037675459583,1.30526876718495,0,11,8,2017,2017-08-11,2017-8
08/14,1.82050142583816,1.58891066019216,1.43037675459583,1.30526876718495,0,14,8,2017,2017-08-14,2017-8
08/15,1.82422432759213,1.58891066019216,1.4326171771994,1.30526876718495,0,15,8,2017,2017-08-15,2017-8
08/16,1.82422432759213,1.58891066019216,1.4326171771994,1.30526876718495,0,16,8,2017,2017-08-16,2017-8
08/17,1.82422432759213,1.58891066019216,1.4326171771994,1.30526876718495,0,17,8,2017,2017-08-17,2017-8
08/21,1.82422432759213,1.58891066019216,1.4326171771994,1.30526876718495,0,21,8,2017,2017-08-21,2017-8
08/22,1.81404839613128,1.58891066019216,1.42649335541631,1.30526876718495,0,22,8,2017,2017-08-22,2017-8
08/23,1.81404839613128,1.58891066019216,1.42649335541631,1.30526876718495,0,23,8,2017,2017-08-23,2017-8
08/24,1.81404839613128,1.58891066019216,1.42649335541631,1.30526876718495,0,24,8,2017,2017-08-24,2017-8
08/25,1.81404839613128,1.58891066019216,1.42649335541631,1.30526876718495,0,25,8,2017,2017-08-25,2017-8
08/28,1.81404839613128,1.58891066019216,1.42649335541631,1.30526876718495,0,28,8,2017,2017-08-28,2017-8
08/29,1.82347974724133,1.58891066019216,1.43216909267869,1.30526876718495,0,29,8,2017,2017-08-29,2017-8
08/30,1.82347974724133,1.58891066019216,1.43216909267869,1.30526876718495,0,30,8,2017,2017-08-30,2017-8
08/31,1.82347974724133,1.58891066019216,1.4245691041016,1.29991234563249,1,31,8,2017,2017-08-31,2017-8
09/01,1.75013873459027,1.61531350873738,1.38279577950291,1.3084222513976,0,1,9,2017,2017-09-01,2017-9
09/05,1.74453375937391,1.61531350873738,1.37942406039842,1.3084222513976,0,5,9,2017,2017-09-05,2017-9
09/06,2.18018810672802,1.61531350873738,1.6414955289104,1.3084222513976,0,6,9,2017,2017-09-06,2017-9
09/07,2.18018810672802,1.61531350873738,1.6414955289104,1.3084222513976,0,7,9,2017,2017-09-07,2017-9
09/08,2.18018810672802,1.61531350873738,1.6414955289104,1.3084222513976,0,8,9,2017,2017-09-08,2017-9
09/11,2.18018810672802,1.61531350873738,1.6414955289104,1.3084222513976,0,11,9,2017,2017-09-11,2017-9
09/12,2.18451064664102,1.61531350873738,1.644095788473,1.3084222513976,0,12,9,2017,2017-09-12,2017-9
09/13,2.18451064664102,1.61531350873738,1.644095788473,1.3084222513976,0,13,9,2017,2017-09-13,2017-9
09/14,2.31160618157991,1.71995899581203,1.75281120798099,1.40382303254005,0,14,9,2017,2017-09-14,2017-9
09/15,2.31160618157991,1.71995899581203,1.75281120798099,1.40382303254005,0,15,9,2017,2017-09-15,2017-9
09/18,2.31160618157991,1.71995899581203,1.75281120798099,1.40382303254005,0,18,9,2017,2017-09-18,2017-9
09/19,2.28886547680618,1.71995899581203,1.7390387251482,1.40382303254005,0,19,9,2017,2017-09-19,2017-9
09/20,2.28886547680618,1.71995899581203,1.7390387251482,1.40382303254005,0,20,9,2017,2017-09-20,2017-9
09/21,2.28886547680618,1.71995899581203,1.7390387251482,1.40382303254005,0,21,9,2017,2017-09-21,2017-9
09/22,2.28886547680618,1.71995899581203,1.7390387251482,1.40382303254005,0,22,9,2017,2017-09-22,2017-9
09/25,2.28886547680618,1.71995899581203,1.7390387251482,1.40382303254005,0,25,9,2017,2017-09-25,2017-9
09/26,2.25971382866543,1.71995899581203,1.72138357428275,1.40382303254005,0,26,9,2017,2017-09-26,2017-9
09/27,2.25971382866543,1.71995899581203,1.72138357428275,1.40382303254005,0,27,9,2017,2017-09-27,2017-9
09/28,2.25971382866543,1.71995899581203,1.72138357428275,1.40382303254005,0,28,9,2017,2017-09-28,2017-9
09/29,2.25971382866543,1.71995899581203,1.62179532959896,1.30094136059753,1,29,9,2017,2017-09-29,2017-9
10/02,2.13341988451221,1.72464276531492,1.55280696067792,1.28973702702602,0,2,10,2017,2017-10-02,2017-10
10/03,2.08222253582826,1.72464276531492,1.52197564975829,1.28973702702602,0,3,10,2017,2017-10-03,2017-10
10/04,2.08222253582826,1.72464276531492,1.52197564975829,1.28973702702602,0,4,10,2017,2017-10-04,2017-10
10/05,2.08222253582826,1.72464276531492,1.52197564975829,1.28973702702602,0,5,10,2017,2017-10-05,2017-10
10/06,2.08222253582826,1.72464276531492,1.52197564975829,1.28973702702602,0,6,10,2017,2017-10-06,2017-10
10/10,2.08222253582826,1.72464276531492,1.52197564975829,1.28973702702602,0,10,10,2017,2017-10-10,2017-10
10/11,2.04272179177345,1.72464276531492,1.49818809526934,1.28973702702602,0,11,10,2017,2017-10-11,2017-10
10/12,2.04272179177345,1.72464276531492,1.49818809526934,1.28973702702602,0,12,10,2017,2017-10-12,2017-10
10/13,2.02281428436,1.69618910868024,1.52044944414496,1.28593931166121,0,13,10,2017,2017-10-13,2017-10
10/16,2.02281428436,1.69618910868024,1.52044944414496,1.28593931166121,0,16,10,2017,2017-10-16,2017-10
10/17,2.00311896478085,1.69618910868024,1.50796932087585,1.28593931166121,0,17,10,2017,2017-10-17,2017-10
10/18,2.00311896478085,1.69618910868024,1.50796932087585,1.28593931166121,0,18,10,2017,2017-10-18,2017-10
10/19,2.00311896478085,1.69618910868024,1.50796932087585,1.28593931166121,0,19,10,2017,2017-10-19,2017-10
10/20,2.00311896478085,1.69618910868024,1.50796932087585,1.28593931166121,0,20,10,2017,2017-10-20,2017-10
10/23,2.00311896478085,1.69618910868024,1.50796932087585,1.28593931166121,0,23,10,2017,2017-10-23,2017-10
10/24,1.9898141478311,1.69618910868024,1.49953859930574,1.28593931166121,0,24,10,2017,2017-10-24,2017-10
10/25,1.9898141478311,1.69618910868024,1.49953859930574,1.28593931166121,0,25,10,2017,2017-10-25,2017-10
10/26,1.9898141478311,1.69618910868024,1.49953859930574,1.28593931166121,0,26,10,2017,2017-10-26,2017-10
10/27,1.9898141478311,1.69618910868024,1.49953859930574,1.28593931166121,0,27,10,2017,2017-10-27,2017-10
10/30,1.9898141478311,1.69618910868024,1.49309892598546,1.31945400848208,0,30,10,2017,2017-10-30,2017-10
10/31,1.98384269455445,1.69618910868024,1.48949666586482,1.31945400848208,1,31,10,2017,2017-10-31,2017-10
11/01,2.1264616537539,1.66137836494704,1.6660056332225,1.38950269793074,0,1,11,2017,2017-11-01,2017-11
11/02,2.11555429050194,1.66137836494704,1.65942740796123,1.38950269793074,0,2,11,2017,2017-11-02,2017-11
11/03,2.11608635700204,1.66137836494704,1.65974829699838,1.38950269793074,0,3,11,2017,2017-11-03,2017-11
11/06,2.13071818575465,1.66137836494704,1.66857274551961,1.38950269793074,0,6,11,2017,2017-11-06,2017-11
11/07,2.12989053009602,1.66137836494704,1.66807358681043,1.38950269793074,0,7,11,2017,2017-11-07,2017-11
11/08,2.12989053009602,1.66137836494704,1.66807358681043,1.38950269793074,0,8,11,2017,2017-11-08,2017-11
11/09,2.12989053009602,1.66137836494704,1.66807358681043,1.38950269793074,0,9,11,2017,2017-11-09,2017-11
11/10,2.12989053009602,1.66137836494704,1.66807358681043,1.38950269793074,0,10,11,2017,2017-11-10,2017-11
11/13,2.12989053009602,1.66137836494704,1.66807358681043,1.38950269793074,0,13,11,2017,2017-11-13,2017-11
11/14,2.15175136145542,1.66137836494704,1.68125784314803,1.38950269793074,0,14,11,2017,2017-11-14,2017-11
11/15,2.21981688415711,1.74587067012861,1.71328395353774,1.46382419043778,0,15,11,2017,2017-11-15,2017-11
11/16,2.21981688415711,1.74587067012861,1.71328395353774,1.46382419043778,0,16,11,2017,2017-11-16,2017-11
11/17,2.21981688415711,1.74587067012861,1.71328395353774,1.46382419043778,0,17,11,2017,2017-11-17,2017-11
11/20,2.21981688415711,1.74587067012861,1.71328395353774,1.46382419043778,0,20,11,2017,2017-11-20,2017-11
11/21,2.21691760651912,1.74587067012861,1.71152436068214,1.46382419043778,0,21,11,2017,2017-11-21,2017-11
11/22,2.21691760651912,1.74587067012861,1.71152436068214,1.46382419043778,0,22,11,2017,2017-11-22,2017-11
11/24,2.21691760651912,1.74587067012861,1.71152436068214,1.46382419043778,0,24,11,2017,2017-11-24,2017-11
11/27,2.21691760651912,1.74587067012861,1.71152436068214,1.46382419043778,0,27,11,2017,2017-11-27,2017-11
11/28,2.20375934646975,1.74587067012861,1.7035385161837,1.46382419043778,0,28,11,2017,2017-11-28,2017-11
11/29,2.20375934646975,1.74587067012861,1.7035385161837,1.46382419043778,0,29,11,2017,2017-11-29,2017-11
11/30,2.20375934646975,1.74587067012861,1.78792536064349,1.52814682737559,1,30,11,2017,2017-11-30,2017-11
12/01,2.10508551196262,1.65909446246331,1.73379108446579,1.50801317909171,0,1,12,2017,2017-12-01,2017-12
12/04,2.13384164021591,1.65909446246331,1.75122268607166,1.50801317909171,0,4,12,2017,2017-12-04,2017-12
12/05,2.03273214184101,1.65909446246331,1.68993138570197,1.50801317909171,0,5,12,2017,2017-12-05,2017-12
12/06,2.03273214184101,1.65909446246331,1.68993138570197,1.50801317909171,0,6,12,2017,2017-12-06,2017-12
12/07,2.03273214184101,1.65909446246331,1.68993138570197,1.50801317909171,0,7,12,2017,2017-12-07,2017-12
